var1,var2,n,pearson_r,pearson_p,spearman_r,spearman_p,same_block,block1,block2,q_fdr
appr_vs_rtms_dae_3m,minbid_vs_rtms_all_3m,498,0.7450933676064473,2.7203506332474624e-89,0.8348013773735781,1.1686853411792308e-130,True,valuation,valuation,3.396174195263776e-129
rtms_land_dae_unit_3m,rtms_fac_unit_3m,765,0.6167762320705115,2.272666138286368e-81,0.7345759146513255,1.200880747145771e-130,False,rtms_land,rtms_fac,3.4708699216153716e-129
cci_resi,kiscon_cnt_priv_yoy_pct,798,-0.5808283975759561,3.5835736463334024e-73,-0.7225252103752613,9.746890490362319e-130,False,cci,kiscon,2.801969002793942e-128
base_rate,cci_bldg,798,-0.5651225962443109,1.5787135440713826e-68,-0.721450483103704,3.5467008330007374e-129,False,rates,cci,1.014128842462831e-127
cci_nonresi,base_rate_chg_12m,798,0.9363765976707089,0.0,0.719792470531291,2.570757501575255e-128,False,cci,rates,7.311617213256856e-127
capret_office,kiscon_amt_priv,777,0.6865813525912525,2.1554181492221904e-109,0.7242010982740842,3.193073497125958e-127,False,commercial,kiscon,9.033525920175925e-126
ah_n_pblanc,kiscon_cnt_all,749,0.9275208243358246,1.72e-321,0.7320725928052132,1.1719698181907821e-126,False,applyhome,kiscon,3.298169798876901e-125
yield_midlarge,kiscon_amt_indiv,798,0.6880800082517804,5.555555140751877e-113,0.7152819902264865,5.236459256607339e-126,False,commercial,kiscon,1.465934431679552e-124
ah_supply_sum,kiscon_cnt_indiv,749,0.8055064088455911,6.377041953920221e-172,0.7307065960641848,5.8431868000641635e-126,False,applyhome,kiscon,1.6272666572887023e-124
ktb_3y,spread_BBB_KTB,798,0.8123577595016654,1.2822930525948783e-188,0.7102938429574293,1.662272859666696e-123,True,rates,rates,4.6052709744237436e-122
minbid_vs_rtms_dae_3m,appr_vs_rtms_all_3m,498,0.746127704384028,1.147945129828335e-89,0.8215491568710904,4.026092660701906e-123,True,valuation,valuation,1.1096658482872727e-121
land_chg_pct,capret_office,777,0.7225614462608316,2.2009433562967753e-126,0.7148293115001445,1.6449555873783684e-122,False,land_house,commercial,4.510552577288275e-121
ah_supply_sum,kiscon_cnt_priv,749,0.7982299037652193,1.2923498124066145e-166,0.7222020416022027,1.0379029869703874e-121,False,applyhome,kiscon,2.831462893536052e-120
base_rate_chg_12m,exited,798,-0.695747584954149,1.6642683795663148e-116,-0.7062875290192953,1.5549368880320936e-121,False,rates,exit,4.2204302235063975e-120
base_rate,cci_plant,798,-0.6027266183893938,4.384771869774666e-80,-0.7058858923646408,2.4404412716233504e-121,False,rates,cci,6.590423979479825e-120
ah_supply_sum,kiscon_amt_indiv,749,0.8097415191087963,4.085627616569488e-175,0.7201472563847254,1.0450384631927131e-120,False,applyhome,kiscon,2.807950081754491e-119
rtms_land_dae_med_unit,rtms_fac_unit_3m,764,0.6039180441483986,4.067921405759697e-77,0.7146832232026739,2.0414272517052965e-120,False,rtms_land,rtms_fac,5.45775575743411e-119
rentidx_office,capret_midlarge,777,0.8587214165470356,3.1493357694972934e-227,0.7075622154755044,5.504425908411667e-119,True,commercial,commercial,1.4642868324516011e-117
yield_office,ah_n_pblanc,738,0.6829229947754212,1.792999971089846e-102,0.7201356435906043,5.945381624870516e-119,False,commercial,applyhome,1.5737601756526064e-117
land_chg_cum12_pct,yield_midlarge,798,0.7079278867123753,2.4476420279764234e-122,0.7004419078533328,1.0196904386054176e-118,False,land_house,commercial,2.685854569075452e-117
unsold_total,unsold_completed,761,0.5006972345763967,1.5587033512916016e-49,0.7102433862642942,7.885873196792268e-118,True,unsold,unsold,2.0669492148651106e-116
cci_yoy_pct,kiscon_cnt_priv_yoy_pct,798,-0.5792467324090527,1.080068067747042e-72,-0.6983222649434822,1.0302423689266661e-117,False,cci,kiscon,2.6871736325126265e-116
rtms_land_n_3m,rtms_land_dae_unit_3m,798,-0.3068761417120124,7.29992522265205e-19,-0.6924495316262925,5.627997078143291e-115,True,rtms_land,rtms_land,1.4608204066423387e-113
nonbank_corp_loan_rate,cci_plant,798,-0.6020555606533787,7.273847644630488e-80,-0.6914033627085104,1.702543724496921e-114,False,rates,cci,4.397826712504849e-113
capret_office,kiscon_amt_all,777,0.67756699249019,1.6191809316188388e-105,0.6978490103539478,1.929731992889237e-114,False,commercial,kiscon,4.960710079797475e-113
rtms_land_n,rtms_land_dae_unit_3m,798,-0.2864108944603956,1.5630729550715445e-16,-0.6883334934103036,4.2657643279088104e-113,True,rtms_land,rtms_land,1.0913417158530338e-111
nonbank_corp_loan_rate,cci_yoy_pct,798,-0.5397141359384106,1.5996590748691852e-61,-0.6876627306615105,8.577005762430981e-113,False,rates,cci,2.1838690386532597e-111
rtms_land_n_3m,rtms_land_dae_med_unit,797,-0.32406112554956695,6.0689247104318034e-21,-0.6876539580137615,1.1929158922054104e-112,True,rtms_land,rtms_land,3.0229958652238527e-111
ah_supply_sum,kiscon_cnt_all,749,0.8117927295905744,1.0854583081428778e-176,0.7026192731370098,1.669408256286013e-112,False,applyhome,kiscon,4.210531106774203e-111
nonbank_corp_loan_rate,cci_bldg,798,-0.5530993752412976,3.877752873976405e-65,-0.6866928130956297,2.3469551649606764e-112,False,rates,cci,5.891628763870768e-111
base_rate_chg_12m,kiscon_cnt_priv_yoy_pct,798,-0.5856345741091482,1.2082533687105316e-74,-0.6865228438425695,2.79858203815954e-112,False,rates,kiscon,6.992531849550962e-111
yield_office,kiscon_amt_priv,777,0.7282997154337946,2.4079187978489175e-129,0.6923619798655836,5.927235641140227e-112,False,commercial,kiscon,1.4740897196826414e-110
land_chg_pct,yield_office,777,0.7031111489570336,7.020154704984004e-117,0.6916848266367842,1.1910918102739572e-111,False,land_house,commercial,2.9485036618216894e-110
cci_resi,spread_BBB_KTB,798,0.8194514297941391,1.3130978449592732e-194,0.683999359453417,3.76329967961584e-111,False,cci,rates,9.272978519311474e-110
yield_midlarge,kiscon_cnt_priv,798,0.7597890682381238,5.489124235076831e-151,0.6836693386004206,5.276231649183505e-111,False,commercial,kiscon,1.294128927898358e-109
land_chg_cum12_pct,capret_midlarge,798,0.6960239333908382,1.2363743017975219e-116,0.6836267456922728,5.511249276578599e-111,False,land_house,commercial,1.3456004512267476e-109
corp_bond_BBB3y,kiscon_cnt_priv_yoy_pct,798,-0.5887913942580367,1.2639717670017594e-75,-0.6818807858929987,3.268048164708584e-110,False,rates,kiscon,7.942842516680362e-109
rtms_land_n,rtms_land_dae_med_unit,797,-0.3032105862775968,2.0692703758198513e-18,-0.6808885500497367,1.2210540508897134e-109,True,rtms_land,rtms_land,2.9542877873788675e-108
ah_n_pblanc,kiscon_amt_pub,749,0.8326653719291761,6.535489128425209e-194,0.6930884219560431,2.7228483199196383e-108,False,applyhome,kiscon,6.558139624599237e-107
rentidx_office,yield_midlarge,777,0.838854044783337,6.963245536137805e-207,0.6835407012661138,4.534964237407046e-108,True,commercial,commercial,1.0873746088527117e-106
cci_bldg,kiscon_cnt_priv_yoy_pct,798,-0.5821171667926367,1.451992268102727e-73,-0.6758808140188028,1.3492237027604016e-107,False,cci,kiscon,3.220669258330298e-106
bank_corp_loan_rate,cd_91d,798,0.8039610285506344,7.524926925812838e-182,0.6728479771340143,2.684088229642742e-106,True,rates,rates,6.378586561733218e-105
corp_bond_AA3y,kiscon_cnt_priv_yoy_pct,798,-0.578442822691372,1.8878929983758112e-72,-0.6719075032015999,6.735656375696862e-106,False,rates,kiscon,1.5936086124270408e-104
capret_midlarge,kiscon_amt_indiv,798,0.6015686804440866,1.0493594137717266e-79,0.6699117389621552,4.693052463949042e-105,False,commercial,kiscon,1.1054516090191863e-103
ah_supply_sum,kiscon_amt_pub,749,0.721036837102049,3.8549770642369146e-121,0.6841755853385736,1.690289326356021e-104,False,applyhome,kiscon,3.9640250122919495e-103
ah_n_pblanc,kiscon_cnt_pub,749,0.8731437205457365,2.607324131643743e-235,0.6826330865049692,7.423534770376502e-104,False,applyhome,kiscon,1.7333467431093083e-102
yield_office,kiscon_amt_all,777,0.7310338256692134,8.789696002940349e-131,0.6722899806089436,2.596713253301813e-103,False,commercial,kiscon,6.0367938110455624e-102
base_rate,cci_yoy_pct,798,-0.548670271369478,6.353841390044851e-64,-0.6620628344449434,8.397397079435469e-102,False,rates,cci,1.943761133495301e-100
yield_midlarge,kiscon_cnt_all,798,0.6978059034538204,1.804259644072472e-117,0.6612428736092085,1.812482234506348e-101,False,commercial,kiscon,4.1773028051316563e-100
ktb_3y,kiscon_cnt_priv_yoy_pct,798,-0.5879203609160549,2.362295367572594e-75,-0.6575208296046491,5.778334127655106e-100,False,rates,kiscon,1.3260408832863455e-98
rtms_apt_unit_3m,rtms_fac_med_unit,733,0.5396361442049098,1.2621522492707088e-56,0.6783311586604358,6.144266407151983e-100,False,rtms_apt,rtms_fac,1.4039911315829766e-98
land_chg_cum12_pct,capret_office,777,0.674781497539457,2.393383983059523e-104,0.6637614094464843,7.64080357947094e-100,False,land_house,commercial,1.738526669763026e-98
rtms_land_med_unit,rtms_land_n_3m,798,-0.3381054432104871,8.615418896034242e-23,-0.6559554101027208,2.4421759330950755e-99,True,rtms_land,rtms_land,5.533184200957359e-98
capret_midlarge,kiscon_cnt_priv,798,0.6828506359051556,1.2177224484759698e-110,0.655087862868447,5.408538492942128e-99,False,commercial,kiscon,1.2202301823528084e-97
rtms_apt_med_unit,rtms_fac_med_unit,733,0.5260912336763892,2.0527557646515836e-53,0.6748667493421178,1.4558987608886294e-98,False,rtms_apt,rtms_fac,3.2708784346518914e-97
yield_midlarge,kiscon_cnt_indiv,798,0.7450964715390984,3.634327787261688e-142,0.6516406958029146,1.241407843997902e-97,False,commercial,kiscon,2.7773254150028374e-96
rtms_land_n_3m,rtms_land_unit_3m,798,-0.34341432351808787,1.6637879190671112e-23,-0.6506969583061997,2.9065533595872184e-97,True,rtms_land,rtms_land,6.475558672380357e-96
rtms_land_n,rtms_land_med_unit,798,-0.3272471738294266,2.256147073986148e-21,-0.6500421169410654,5.235613679825839e-97,True,rtms_land,rtms_land,1.1616110517024382e-95
rentidx_office,kiscon_cnt_all,777,0.7564772916545441,4.581030786599087e-145,0.6548700893191429,2.396202989385034e-96,False,commercial,kiscon,5.2944204067114784e-95
rentidx_office,kiscon_cnt_priv,777,0.8017950978003313,1.86399796048305e-175,0.6539208365931459,5.569550666663843e-96,False,commercial,kiscon,1.2255303462819575e-94
yield_midlarge,ah_under_ratio,745,-0.6832933054195488,1.3917446382371936e-103,-0.6637462416504002,8.595249418191693e-96,False,commercial,applyhome,1.8835573212734009e-94
cci_nonresi,kiscon_cnt_priv_yoy_pct,798,-0.5828814298455418,8.481320489536748e-74,-0.6466087193817146,1.1188069525227617e-95,False,cci,kiscon,2.4417390918935534e-94
yield_midlarge,kiscon_amt_pub,798,0.5792314497410982,1.0916110932705074e-72,0.6455361591483771,2.8883974692711288e-95,False,commercial,kiscon,6.278154987070213e-94
rtms_land_n,rtms_land_unit_3m,798,-0.33404327882194335,2.967922388283132e-22,-0.6438313272956788,1.294112397872282e-94,True,rtms_land,rtms_land,2.801465178713802e-93
ah_supply_sum,kiscon_cnt_pub,749,0.7865184411047362,1.6216899228785387e-158,0.6570594486956461,9.414204377013944e-94,False,applyhome,kiscon,2.0297480162860304e-92
vac_office,ah_sale_unit_med,722,-0.5745751846651427,1.1684331875220837e-64,-0.6659624590368145,1.0344218311919207e-93,False,commercial,applyhome,2.221306639109719e-92
capret_office,kiscon_cnt_priv,777,0.7302310801768834,2.332971467504504e-130,0.6406109816279258,5.569187430421159e-91,False,commercial,kiscon,1.1911378076184774e-89
land_chg_cum12_pct,yield_office,777,0.6599064040162197,2.5926349175193906e-98,0.6404139209650925,6.575983482105715e-91,False,land_house,commercial,1.4008678756501696e-89
rtms_apt_unit_3m,ah_sale_unit_med,733,0.722771586836326,2.0356819451809417e-119,0.653323814885951,2.022822968080857e-90,False,rtms_apt,applyhome,4.292077146955691e-89
rtms_land_dae_unit_3m,rtms_fac_med_unit,733,0.4568769562821159,4.407366883183869e-39,0.6513488418690864,1.0453489712702939e-89,False,rtms_land,rtms_fac,2.2092810076609728e-88
rtms_apt_med_unit,ah_sale_unit_med,733,0.7171413820446134,9.636169885778257e-117,0.6505002787406846,2.1091216495503914e-89,False,rtms_apt,applyhome,4.43995018115982e-88
land_chg_pct,kiscon_amt_priv,798,0.5439352677506825,1.206240399878402e-62,0.6295477183137939,2.5682502621589808e-89,False,land_house,kiscon,5.38526829480944e-88
capret_office,ah_under_ratio,737,-0.6831258719863165,2.028701815137689e-102,-0.6479046368078247,5.977603205558759e-89,False,commercial,applyhome,1.2485251695360424e-87
land_chg_pct,kiscon_amt_all,798,0.5275781584894015,2.20982068521435e-58,0.6256068883240277,6.650722991389379e-88,False,land_house,kiscon,1.3837126784030742e-86
bank_loan_rate_all,spread_AA_KTB,798,0.6045706850574046,1.0844044528696023e-80,0.6245550306158495,1.5727325555039455e-87,True,rates,rates,3.259457741968836e-86
cci_plant,kiscon_cnt_priv_yoy_pct,798,-0.600708080604692,2.002548836294705e-79,-0.6245359029252533,1.5974924398173321e-87,False,cci,kiscon,3.297989218418253e-86
bank_facility_loan_rate,cd_91d,798,0.7079419255543677,2.409082556233379e-122,0.6245119088937015,1.6291009713662556e-87,True,rates,rates,3.350308805344373e-86
spread_BBB_KTB,cci_yoy_pct,798,0.8182207593997228,1.500324784118524e-193,0.6239601448630623,2.555168910445088e-87,False,rates,cci,5.234669794693443e-86
rtms_land_dae_med_unit,rtms_nrg_med_unit,796,0.7382928381219732,6.092759218075409e-138,0.6242951691162283,3.1901460011898667e-87,False,rtms_land,rtms_nrg,6.510576590977945e-86
land_chg_cum12_pct,kiscon_amt_all,798,0.5254649405360061,7.555462798490902e-58,0.6231406003173918,4.977762516077587e-87,False,land_house,kiscon,1.0120188659112875e-85
capret_office,kiscon_amt_indiv,777,0.655920593189967,9.388767294103548e-97,0.629063416049861,7.712552776869673e-87,False,commercial,kiscon,1.5620840794667478e-85
land_chg_cum12_pct,kiscon_amt_priv,798,0.5334303905532525,7.013839957034715e-60,0.6218178900618289,1.454271965724657e-86,False,land_house,kiscon,2.934336679520657e-85
rtms_land_unit_3m,rtms_fac_med_unit,733,0.533787353868536,3.2034914414598334e-55,0.6419932909453422,2.1228587069997006e-86,False,rtms_land,rtms_fac,4.2672652279426313e-85
yield_office,kiscon_cnt_priv,777,0.7765470761879991,1.2223184552246599e-157,0.6263190125378912,7.012195698611476e-86,False,commercial,kiscon,1.4042775430889723e-84
rtms_land_unit_3m,ah_sale_unit_med,733,0.5619937849466281,2.948843123277958e-62,0.6404838045862455,7.076532851557108e-86,False,rtms_land,applyhome,1.4118739237789496e-84
capret_midlarge,ah_under_ratio,745,-0.6733708436189352,1.4902543605078143e-99,-0.6362040037274643,9.144891320849971e-86,False,commercial,applyhome,1.8177596242596578e-84
rtms_land_dae_med_unit,rtms_fac_med_unit,733,0.4611423368342121,7.123920218069744e-40,0.6391535444921629,2.0333143703714245e-85,False,rtms_land,rtms_fac,4.026715532731854e-84
land_area_m2,minbid_unit_land_mn_m2,498,-0.03922176254745352,0.3824417843793564,-0.7335860898971139,3.050400898405625e-85,False,site_price,valuation,6.01863232611619e-84
rtms_land_med_unit,rtms_fac_med_unit,733,0.5327502650746172,5.6468490698642e-55,0.6369000536292818,1.2010713102623896e-84,False,rtms_land,rtms_fac,2.3610765794018373e-83
cci_civil,spread_BBB_KTB,798,0.8034622536096818,1.8543377308893303e-181,0.6157318862106748,1.8902498633065298e-84,False,cci,rates,3.70225861505495e-83
rtms_land_med_unit,ah_sale_unit_med,733,0.5436014706053325,1.3585604828617172e-57,0.6334895584843426,1.717141463786007e-83,False,rtms_land,applyhome,3.350932630242255e-82
rtms_land_dae_unit_3m,rtms_nrg_med_unit,797,0.744358683570312,1.4553513225373455e-141,0.6127239748124399,2.55131080075059e-83,False,rtms_land,rtms_nrg,4.9606759460412384e-82
rentidx_office,ah_under_ratio,737,-0.6838256672355386,1.0477507024545925e-102,-0.6304305110419456,6.569552794795255e-83,False,commercial,applyhome,1.2727318403539937e-81
yield_office,rtms_apt_med_unit,777,0.6106017906524079,1.4322878860210707e-80,0.6174874303243999,7.356750665322669e-83,False,commercial,rtms_apt,1.4200919064072313e-81
yield_office,rtms_apt_unit_3m,777,0.6121690036880972,4.364352007333057e-81,0.6162545598745904,1.9088197766568372e-82,False,commercial,rtms_apt,3.671388253879176e-81
yield_office,ah_under_ratio,737,-0.6714285632877864,9.70871239582567e-98,-0.6281041132997313,3.9153567997200465e-82,False,commercial,applyhome,7.503732189284262e-81
capret_midlarge,kiscon_cnt_all,798,0.6020699024961439,7.195678081080269e-80,0.6086257830615899,4.862694566149764e-82,False,commercial,kiscon,9.286009944715281e-81
vac_midlarge,yield_office,777,-0.7015609047967333,3.7196672499592873e-116,-0.6148793372368343,5.501644893017529e-82,True,commercial,commercial,1.0468788342692074e-80
vac_office,rtms_apt_unit_3m,777,-0.462207062014893,2.2108948415611836e-42,-0.6140864661399089,1.0104464093589602e-81,False,commercial,rtms_apt,1.9159067201568653e-80
capret_midlarge,kiscon_cnt_indiv,798,0.6683010975566563,2.2235878943520622e-104,0.6071069820425214,1.5637088737208832e-81,False,commercial,kiscon,2.9544704409136262e-80
rtms_land_dae_unit_3m,appr_unit_land_mn_m2,765,0.22711583719668357,2.088815375741942e-10,0.6155754967450404,5.657147666119466e-81,False,rtms_land,valuation,1.0650974848852389e-79
cci_total,kiscon_cnt_priv_yoy_pct,798,-0.5837174947083665,4.7023554622348075e-74,-0.6051789105650174,6.82643773737585e-81,False,cci,kiscon,1.2807355291841638e-79
capret_midlarge,rtms_apt_med_unit,798,0.6852501973513506,1.0412784814743381e-111,0.6037459829684798,2.0278435525743427e-80,False,commercial,rtms_apt,3.7912165998653885e-79
rtms_land_dae_med_unit,appr_unit_land_mn_m2,764,0.2180141794718241,1.132199888495194e-09,0.6140814531228473,2.2186995176120337e-80,False,rtms_land,valuation,4.133584083857681e-79
vac_office,rtms_apt_med_unit,777,-0.45834659268275474,1.2793596476733305e-41,-0.6093511652212911,3.6797141880865525e-80,False,commercial,rtms_apt,6.831747140173194e-79
land_chg_pct,rentidx_office,777,0.6881658253891475,4.341371672555387e-110,0.6093379103260081,3.716613807269063e-80,False,land_house,commercial,6.876378556217191e-79
rentidx_office,kiscon_cnt_indiv,777,0.8093724626517711,2.5866176469587865e-181,0.6092725718119292,3.903958527071889e-80,False,commercial,kiscon,7.198091808363239e-79
spread_BBB_KTB,exited,798,-0.5581683813883866,1.5000882507542228e-66,-0.6021834556044168,6.605567539726438e-80,False,rates,exit,1.2137446609937205e-78
land_chg_pct,rtms_apt_med_unit,798,0.7056839386666913,3.0603713132434113e-121,0.6020401825374468,7.358604573556282e-80,False,land_house,rtms_apt,1.347481460781008e-78
rentidx_office,kiscon_amt_indiv,777,0.7251036492372509,1.0967600839385792e-127,0.6079713969639392,1.0370426852046155e-79,False,commercial,kiscon,1.892514415627672e-78
rtms_land_dae_med_unit,rtms_nrg_unit_3m,797,0.7156505338484174,4.8774978644445725e-126,0.601824188935311,1.084825866042911e-79,False,rtms_land,rtms_nrg,1.972980920316818e-78
capret_midlarge,rtms_apt_unit_3m,798,0.6883203617673019,4.3245737471518423e-113,0.6009700640060381,1.6452634327165056e-79,False,commercial,rtms_apt,2.9821096863509e-78
rentidx_office,kiscon_cnt_pub,777,0.6420181450580607,1.6939776563091593e-91,0.6054136119140073,6.984564978748298e-79,False,commercial,kiscon,1.2617050318029443e-77
rtms_land_dae_unit_3m,rtms_nrg_unit_3m,798,0.7354103721917657,1.1230735749587948e-136,0.5990197961954743,7.074477662441015e-79,False,rtms_land,rtms_nrg,1.273644177140475e-77
appr_unit_land_mn_m2,appr_vs_rtms_dae_3m,765,0.8268312835307505,7.192862477420927e-193,0.6081901670255354,1.4173989797122226e-78,True,valuation,valuation,2.5432323303762597e-77
yield_office,kiscon_amt_indiv,777,0.7104230224219256,2.324162569603886e-120,0.6043515647261742,1.5341890305139753e-78,False,commercial,kiscon,2.7435815204542563e-77
rtms_land_dae_unit_3m,ah_sale_unit_med,733,0.6306538136946402,1.5288471547002036e-82,0.6171660169517625,3.7035044704838154e-78,False,rtms_land,applyhome,6.600879467892321e-77
